GENENAME	GENEID	ENTREZID	GENEBIOTYPE
CNPY4	ENSG00000166997	245812	protein_coding
CNR1	ENSG00000118432	1268	protein_coding
CNR2	ENSG00000188822	1269	protein_coding
CNRIP1	ENSG00000119865	25927	protein_coding
CNST	ENSG00000162852	163882	protein_coding
CNTD1	ENSG00000176563	124817	protein_coding
CNTD2	ENSG00000105219	79935	protein_coding
CNTF	ENSG00000242689	1270	protein_coding
CNTFR	ENSG00000122756	1271	protein_coding
CNTFR-AS1	ENSG00000237159	105376023	lncRNA
CNTLN	ENSG00000044459	54875	protein_coding
CNTN1	ENSG00000018236	1272	protein_coding
CNTN2	ENSG00000184144	6900	protein_coding
CNTN3	ENSG00000113805	5067	protein_coding
CNTN4	ENSG00000144619	152330	protein_coding
CNTN4-AS1	ENSG00000237990	NA	lncRNA
CNTN4-AS2	ENSG00000227588	NA	lncRNA
CNTN5	ENSG00000149972	53942	protein_coding
CNTN6	ENSG00000134115	27255	protein_coding
CNTNAP1	ENSG00000108797	8506	protein_coding
CNTNAP2	ENSG00000174469	26047	protein_coding
CNTNAP2	ENSG00000278728	26047	protein_coding
CNTNAP3	ENSG00000106714	79937	protein_coding
CNTNAP3B	ENSG00000154529	728577	protein_coding
CNTNAP3C	ENSG00000283378	100289279	protein_coding
CNTNAP3P1	ENSG00000273509	NA	unprocessed_pseudogene
CNTNAP3P2	ENSG00000276386	NA	unprocessed_pseudogene
CNTNAP3P5	ENSG00000278213	NA	unprocessed_pseudogene
CNTNAP4	ENSG00000152910	85445	protein_coding
CNTNAP5	ENSG00000155052	129684	protein_coding
CNTRL	ENSG00000119397	11064	protein_coding
CNTROB	ENSG00000170037	116840	protein_coding
COA1	ENSG00000106603	55744	protein_coding
COA3	ENSG00000183978	28958	protein_coding
COA4	ENSG00000181924	51287	protein_coding
COA5	ENSG00000183513	493753	protein_coding
COA6	ENSG00000168275	388753	protein_coding
COA6-AS1	ENSG00000231663	NA	lncRNA
COA7	ENSG00000162377	65260	protein_coding
COA8	ENSG00000256053	84334	protein_coding
COASY	ENSG00000068120	80347	protein_coding
COBL	ENSG00000106078	23242	protein_coding
COBLL1	ENSG00000082438	22837	protein_coding
COCH	ENSG00000100473	1690	protein_coding
COG1	ENSG00000166685	9382	protein_coding
COG2	ENSG00000135775	22796	protein_coding
COG3	ENSG00000136152	83548	protein_coding
COG4	ENSG00000103051	25839	protein_coding
COG5	ENSG00000164597	10466	protein_coding
COG5	ENSG00000284369	10466	protein_coding
COG6	ENSG00000133103	57511	protein_coding
COG7	ENSG00000168434	91949	protein_coding
COG8	ENSG00000213380	84342	protein_coding
COIL	ENSG00000121058	8161	protein_coding
COL10A1	ENSG00000123500	1300	protein_coding
COL11A1	ENSG00000060718	1301	protein_coding
COL11A2	ENSG00000204248	1302	protein_coding
COL11A2	ENSG00000206290	1302	protein_coding
COL11A2	ENSG00000223699	1302	protein_coding
COL11A2	ENSG00000227801	1302	protein_coding
COL11A2	ENSG00000230930	1302	protein_coding
COL11A2	ENSG00000232541	1302	protein_coding
COL11A2	ENSG00000235708	1302	protein_coding
COL11A2P1	ENSG00000226513	NA	unprocessed_pseudogene
COL11A2P1	ENSG00000226591	NA	unprocessed_pseudogene
COL11A2P1	ENSG00000227577	NA	unprocessed_pseudogene
COL11A2P1	ENSG00000228164	NA	unprocessed_pseudogene
COL11A2P1	ENSG00000228688	NA	unprocessed_pseudogene
COL11A2P1	ENSG00000230816	NA	unprocessed_pseudogene
COL11A2P1	ENSG00000232802	NA	unprocessed_pseudogene
COL11A2P1	ENSG00000234249	NA	unprocessed_pseudogene
COL12A1	ENSG00000111799	1303	protein_coding
COL13A1	ENSG00000197467	1305	protein_coding
COL14A1	ENSG00000187955	7373	protein_coding
COL15A1	ENSG00000204291	1306	protein_coding
COL16A1	ENSG00000084636	1307	protein_coding
COL17A1	ENSG00000065618	1308	protein_coding
COL17A1	LRG_1249	1308	LRG_gene
COL18A1	ENSG00000182871	80781	protein_coding
COL18A1-AS1	ENSG00000183535	NA	lncRNA
COL18A1-AS2	ENSG00000224574	NA	lncRNA
COL19A1	ENSG00000082293	1310	protein_coding
COL1A1	ENSG00000108821	1277	protein_coding
COL1A1	LRG_1	1277	LRG_gene
COL1A2	ENSG00000164692	1278	protein_coding
COL1A2	LRG_2	1278	LRG_gene
COL20A1	ENSG00000101203	57642	protein_coding
COL21A1	ENSG00000124749	81578	protein_coding
COL22A1	ENSG00000169436	169044	protein_coding
COL23A1	ENSG00000050767	91522	protein_coding
COL24A1	ENSG00000171502	255631	protein_coding
COL25A1	ENSG00000188517	84570	protein_coding
COL26A1	ENSG00000160963	136227	protein_coding
COL27A1	ENSG00000196739	85301	protein_coding
COL28A1	ENSG00000215018	340267	protein_coding
COL2A1	ENSG00000139219	1280	protein_coding
COL3A1	ENSG00000168542	1281	protein_coding
COL3A1	LRG_3	1281	LRG_gene
COL4A1	ENSG00000187498	1282	protein_coding
COL4A2	ENSG00000134871	1284	protein_coding
COL4A2-AS1	ENSG00000232814	NA	lncRNA
COL4A2-AS2	ENSG00000224821	100129836	lncRNA
COL4A3	ENSG00000169031	1285	protein_coding
COL4A3	LRG_230	1285	LRG_gene
COL4A4	ENSG00000081052	1286	protein_coding
COL4A4	LRG_231	1286	LRG_gene
COL4A5	ENSG00000188153	1287	protein_coding
COL4A6	ENSG00000197565	1288	protein_coding
COL5A1	ENSG00000130635	1289	protein_coding
COL5A1	LRG_737	1289	LRG_gene
COL5A1-AS1	ENSG00000204011	NA	lncRNA
COL5A2	ENSG00000204262	1290	protein_coding
COL5A3	ENSG00000080573	50509	protein_coding
COL6A1	ENSG00000142156	1291	protein_coding
COL6A1	LRG_475	1291	LRG_gene
COL6A2	ENSG00000142173	1292	protein_coding
COL6A2	LRG_476	1292	LRG_gene
COL6A3	ENSG00000163359	1293	protein_coding
COL6A3	LRG_473	1293	LRG_gene
COL6A4P1	ENSG00000230524	NA	transcribed_unprocessed_pseudogene
COL6A4P2	ENSG00000228252	NA	transcribed_unitary_pseudogene
COL6A5	ENSG00000172752	256076	protein_coding
COL6A6	ENSG00000206384	131873	protein_coding
COL7A1	ENSG00000114270	1294	protein_coding
COL7A1	LRG_286	1294	LRG_gene
COL8A1	ENSG00000144810	1295	protein_coding
COL8A2	ENSG00000171812	1296	protein_coding
COL9A1	ENSG00000112280	1297	protein_coding
COL9A2	ENSG00000049089	1298	protein_coding
COL9A3	ENSG00000092758	1299	protein_coding
COL9A3	LRG_1253	1299	LRG_gene
COLCA1	ENSG00000196167	399948	lncRNA
COLCA2	ENSG00000214290	120376	protein_coding
COLEC10	ENSG00000184374	10584	protein_coding
COLEC11	ENSG00000118004	78989	protein_coding
COLEC11	LRG_350	78989	LRG_gene
COLEC12	ENSG00000158270	81035	protein_coding
COLGALT1	ENSG00000130309	79709	protein_coding
COLGALT2	ENSG00000198756	23127	protein_coding
COLQ	ENSG00000206561	8292	protein_coding
COMMD1	ENSG00000173163	150684	protein_coding
COMMD10	ENSG00000145781	51397	protein_coding
COMMD2	ENSG00000114744	51122	protein_coding
COMMD3	ENSG00000148444	23412	protein_coding
COMMD3-BMI1	ENSG00000269897	100532731	protein_coding
COMMD4	ENSG00000140365	54939	protein_coding
COMMD5	ENSG00000170619	28991	protein_coding
COMMD6	ENSG00000188243	170622	protein_coding
COMMD7	ENSG00000149600	149951	protein_coding
COMMD8	ENSG00000169019	54951	protein_coding
COMMD9	ENSG00000110442	29099	protein_coding
COMP	ENSG00000105664	1311	protein_coding
COMT	ENSG00000093010	1312	protein_coding
COMT	LRG_1010	1312	LRG_gene
COMTD1	ENSG00000165644	118881	protein_coding
COP1	ENSG00000143207	64326	protein_coding
COP1P1	ENSG00000266613	NA	processed_pseudogene
COPA	ENSG00000122218	1314	protein_coding
COPA	LRG_1336	1314	LRG_gene
COPB1	ENSG00000129083	1315	protein_coding
COPB2	ENSG00000184432	9276	protein_coding
COPDA1	ENSG00000253364	NA	lncRNA
COPDA1	ENSG00000282430	NA	lncRNA
COPE	ENSG00000105669	11316	protein_coding
COPG1	ENSG00000181789	22820	protein_coding
COPG2	ENSG00000158623	26958	protein_coding
COPRS	ENSG00000172301	55352	protein_coding
COPS2	ENSG00000166200	9318	protein_coding
COPS3	ENSG00000141030	8533	protein_coding
COPS4	ENSG00000138663	51138	protein_coding
COPS5	ENSG00000121022	10987	protein_coding
COPS5P1	ENSG00000213187	NA	processed_pseudogene
COPS6	ENSG00000168090	10980	protein_coding
COPS7A	ENSG00000111652	50813	protein_coding
COPS7B	ENSG00000144524	64708	protein_coding
COPS8	ENSG00000198612	10920	protein_coding
COPS8P2	ENSG00000214552	NA	processed_pseudogene
COPS8P3	ENSG00000254697	NA	processed_pseudogene
COPS9	ENSG00000172428	150678	protein_coding
COPZ1	ENSG00000111481	22818	protein_coding
COPZ2	ENSG00000005243	51226	protein_coding
COQ10A	ENSG00000135469	93058	protein_coding
COQ10B	ENSG00000115520	80219	protein_coding
COQ10BP2	ENSG00000251552	NA	processed_pseudogene
COQ2	ENSG00000173085	27235	protein_coding
COQ3	ENSG00000132423	51805	protein_coding
COQ4	ENSG00000167113	51117	protein_coding
COQ5	ENSG00000110871	84274	protein_coding
COQ6	ENSG00000119723	51004	protein_coding
COQ7	ENSG00000167186	10229	protein_coding
COQ8A	ENSG00000163050	56997	protein_coding
COQ8B	ENSG00000123815	79934	protein_coding
COQ9	ENSG00000088682	57017	protein_coding
CORIN	ENSG00000145244	10699	protein_coding
CORO1A	ENSG00000102879	11151	protein_coding
CORO1A	LRG_195	11151	LRG_gene
CORO1B	ENSG00000172725	57175	protein_coding
CORO1C	ENSG00000110880	23603	protein_coding
CORO2A	ENSG00000106789	7464	protein_coding
CORO2B	ENSG00000103647	10391	protein_coding
CORO6	ENSG00000167549	84940	protein_coding
CORO7	ENSG00000262246	79585	protein_coding
CORO7	ENSG00000282725	79585	protein_coding
CORO7-PAM16	ENSG00000103426	100529144	protein_coding
CORO7-PAM16	ENSG00000278760	100529144	protein_coding
CORT	ENSG00000241563	1325	protein_coding
COTL1	ENSG00000103187	23406	protein_coding
COTL1P1	ENSG00000229749	NA	processed_pseudogene
COTL1P2	ENSG00000235323	NA	processed_pseudogene
COX10	ENSG00000006695	1352	protein_coding
COX10-AS1	ENSG00000236088	NA	lncRNA
COX11	ENSG00000166260	1353	protein_coding
COX11P1	ENSG00000231162	NA	processed_pseudogene
COX14	ENSG00000178449	84987	protein_coding
COX15	ENSG00000014919	1355	protein_coding
COX15	LRG_406	1355	LRG_gene
COX16	ENSG00000133983	51241	protein_coding
COX17	ENSG00000138495	10063	protein_coding
COX17P1	ENSG00000205105	NA	processed_pseudogene
COX18	ENSG00000163626	285521	protein_coding
COX19	ENSG00000240230	90639	protein_coding
COX20	ENSG00000203667	116228	protein_coding
COX20P1	ENSG00000213025	NA	processed_pseudogene
COX20P2	ENSG00000235013	NA	processed_pseudogene
COX4I1	ENSG00000131143	1327	protein_coding
COX4I1P1	ENSG00000258956	NA	processed_pseudogene
COX4I1P2	ENSG00000228869	NA	processed_pseudogene
COX4I2	ENSG00000131055	84701	protein_coding
COX5A	ENSG00000178741	9377	protein_coding
COX5AP2	ENSG00000258981	NA	processed_pseudogene
COX5B	ENSG00000135940	1329	protein_coding
COX5BP1	ENSG00000248448	NA	processed_pseudogene
COX5BP2	ENSG00000213111	NA	transcribed_processed_pseudogene
COX5BP3	ENSG00000235967	NA	processed_pseudogene
COX5BP6	ENSG00000237082	NA	processed_pseudogene
COX5BP7	ENSG00000226024	NA	processed_pseudogene
COX5BP8	ENSG00000223794	NA	processed_pseudogene
COX6A1	ENSG00000111775	1337	protein_coding
COX6A1P2	ENSG00000226976	NA	processed_pseudogene
COX6A1P3	ENSG00000216710	NA	processed_pseudogene
COX6A2	ENSG00000156885	1339	protein_coding
COX6B1	ENSG00000126267	1340	protein_coding
COX6B1	LRG_1246	1340	LRG_gene
COX6B1P1	ENSG00000234565	NA	processed_pseudogene
COX6B1P2	ENSG00000241788	NA	processed_pseudogene
COX6B1P3	ENSG00000172912	NA	processed_pseudogene
COX6B1P4	ENSG00000253813	NA	processed_pseudogene
COX6B1P5	ENSG00000249047	NA	processed_pseudogene
COX6B1P6	ENSG00000253349	NA	processed_pseudogene
COX6B1P7	ENSG00000225242	NA	processed_pseudogene
COX6B2	ENSG00000160471	125965	protein_coding
COX6C	ENSG00000164919	1345	protein_coding
COX6CP1	ENSG00000260318	NA	processed_pseudogene
COX6CP10	ENSG00000238008	NA	processed_pseudogene
COX6CP11	ENSG00000258668	NA	processed_pseudogene
COX6CP12	ENSG00000234463	NA	processed_pseudogene
COX6CP13	ENSG00000234144	NA	processed_pseudogene
COX6CP14	ENSG00000239576	NA	processed_pseudogene
COX6CP15	ENSG00000228092	NA	processed_pseudogene
COX6CP16	ENSG00000270313	NA	processed_pseudogene
COX6CP17	ENSG00000235141	NA	processed_pseudogene
COX6CP18	ENSG00000236041	NA	processed_pseudogene
COX6CP18	ENSG00000282441	NA	processed_pseudogene
COX6CP2	ENSG00000231715	NA	processed_pseudogene
COX6CP3	ENSG00000266251	NA	processed_pseudogene
COX6CP4	ENSG00000270500	NA	processed_pseudogene
COX6CP5	ENSG00000254642	NA	processed_pseudogene
COX6CP6	ENSG00000240156	NA	processed_pseudogene
COX6CP7	ENSG00000268681	NA	processed_pseudogene
COX6CP8	ENSG00000253231	NA	processed_pseudogene
COX7A1	ENSG00000161281	1346	protein_coding
COX7A2	ENSG00000112695	1347	protein_coding
COX7A2L	ENSG00000115944	9167	protein_coding
COX7A2P1	ENSG00000258626	NA	processed_pseudogene
COX7A2P2	ENSG00000236764	NA	processed_pseudogene
COX7B	ENSG00000131174	1349	protein_coding
COX7B	LRG_1250	1349	LRG_gene
COX7B2	ENSG00000170516	170712	protein_coding
COX7BP2	ENSG00000234274	NA	processed_pseudogene
COX7C	ENSG00000127184	1350	protein_coding
COX7CP1	ENSG00000235957	NA	processed_pseudogene
COX8A	ENSG00000176340	1351	protein_coding
COX8C	ENSG00000187581	341947	protein_coding
COX8C	ENSG00000277018	341947	protein_coding
CP	ENSG00000047457	1356	protein_coding
CPA1	ENSG00000091704	1357	protein_coding
CPA2	ENSG00000158516	1358	protein_coding
CPA3	ENSG00000163751	1359	protein_coding
CPA4	ENSG00000128510	51200	protein_coding
CPA5	ENSG00000158525	93979	protein_coding
CPA6	ENSG00000165078	57094	protein_coding
CPAMD8	ENSG00000160111	27151	protein_coding
CPB1	ENSG00000153002	1360	protein_coding
CPB2	ENSG00000080618	1361	protein_coding
CPB2-AS1	ENSG00000235903	NA	lncRNA
CPD	ENSG00000108582	1362	protein_coding
CPDP1	ENSG00000264240	NA	processed_pseudogene
CPE	ENSG00000109472	1363	protein_coding
CPEB1	ENSG00000214575	64506	protein_coding
CPEB1	ENSG00000277445	64506	protein_coding
CPEB1-AS1	ENSG00000259462	NA	lncRNA
CPEB2	ENSG00000137449	132864	protein_coding
CPEB2-DT	ENSG00000247624	NA	lncRNA
CPEB2-DT	ENSG00000282962	NA	lncRNA
CPEB3	ENSG00000107864	22849	protein_coding
CPEB4	ENSG00000113742	80315	protein_coding
CPED1	ENSG00000106034	79974	protein_coding
CPHL1P	ENSG00000240216	NA	transcribed_unitary_pseudogene
CPHXL	ENSG00000283755	105371346	protein_coding
CPLANE1	ENSG00000197603	65250	protein_coding
CPLANE2	ENSG00000132881	79363	protein_coding
CPLX1	ENSG00000168993	10815	protein_coding
CPLX2	ENSG00000145920	10814	protein_coding
CPLX3	ENSG00000213578	594855	protein_coding
CPLX4	ENSG00000166569	339302	protein_coding
CPM	ENSG00000135678	1368	protein_coding
CPN1	ENSG00000120054	1369	protein_coding
CPN2	ENSG00000178772	1370	protein_coding
CPNE1	ENSG00000214078	8904	protein_coding
CPNE2	ENSG00000140848	221184	protein_coding
CPNE3	ENSG00000085719	8895	protein_coding
CPNE4	ENSG00000196353	131034	protein_coding
CPNE5	ENSG00000124772	57699	protein_coding
CPNE6	ENSG00000100884	9362	protein_coding
CPNE6	ENSG00000285221	9362	protein_coding
CPNE7	ENSG00000178773	27132	protein_coding
CPNE8	ENSG00000139117	144402	protein_coding
CPNE8-AS1	ENSG00000257718	NA	lncRNA
CPNE9	ENSG00000144550	151835	protein_coding
CPO	ENSG00000144410	130749	protein_coding
CPOX	ENSG00000080819	1371	protein_coding
CPOX	LRG_1077	1371	LRG_gene
CPPED1	ENSG00000103381	55313	protein_coding
CPQ	ENSG00000104324	10404	protein_coding
CPS1	ENSG00000021826	1373	protein_coding
CPS1	LRG_336	1373	LRG_gene
CPS1-IT1	ENSG00000280837	NA	lncRNA
CPSF1	ENSG00000071894	29894	protein_coding
CPSF1	ENSG00000285049	29894	protein_coding
CPSF1P1	ENSG00000214076	NA	transcribed_processed_pseudogene
CPSF2	ENSG00000165934	53981	protein_coding
CPSF3	ENSG00000119203	51692	protein_coding
CPSF4	ENSG00000160917	10898	protein_coding
CPSF4L	ENSG00000187959	642843	protein_coding
CPSF6	ENSG00000111605	11052	protein_coding
CPSF7	ENSG00000149532	79869	protein_coding
CPT1A	ENSG00000110090	1374	protein_coding
CPT1B	ENSG00000205560	1375	protein_coding
CPT1C	ENSG00000169169	126129	protein_coding
CPT2	ENSG00000157184	1376	protein_coding
CPTP	ENSG00000224051	80772	protein_coding
CPVL	ENSG00000106066	54504	protein_coding
CPXCR1	ENSG00000147183	53336	protein_coding
CPXM1	ENSG00000088882	56265	protein_coding
CPXM2	ENSG00000121898	119587	protein_coding
CPZ	ENSG00000109625	8532	protein_coding
CR1	ENSG00000203710	1378	protein_coding
CR1L	ENSG00000197721	1379	protein_coding
CR2	ENSG00000117322	1380	protein_coding
CR2	LRG_348	1380	LRG_gene
CR318637.1	ENSG00000224131	NA	processed_pseudogene
CR354443.1	ENSG00000258543	NA	protein_coding
CR354545.1	ENSG00000223359	NA	unprocessed_pseudogene
CR381572.1	ENSG00000279167	NA	processed_pseudogene
CR381572.2	ENSG00000279615	NA	processed_pseudogene
CR381653.1	ENSG00000278932	NA	lncRNA
CR381653.2	ENSG00000279208	NA	unprocessed_pseudogene
CR381670.1	ENSG00000278931	NA	unprocessed_pseudogene
CR381670.2	ENSG00000286033	NA	lncRNA
CR382285.1	ENSG00000270533	NA	transcribed_processed_pseudogene
CR382285.2	ENSG00000280372	NA	TEC
CR382287.1	ENSG00000279062	NA	unprocessed_pseudogene
CR382287.2	ENSG00000279851	NA	lncRNA
CR382333.1	ENSG00000226109	NA	unprocessed_pseudogene
CR383656.1	ENSG00000257175	NA	processed_pseudogene
CR383656.10	ENSG00000257959	NA	lncRNA
CR383656.11	ENSG00000258076	NA	processed_pseudogene
CR383656.12	ENSG00000258364	NA	lncRNA
CR383656.13	ENSG00000258367	NA	transcribed_unprocessed_pseudogene
CR383656.2	ENSG00000257224	NA	transcribed_processed_pseudogene
CR383656.3	ENSG00000257558	NA	processed_pseudogene
CR383656.4	ENSG00000257635	NA	transcribed_processed_pseudogene
CR383656.5	ENSG00000257644	NA	unprocessed_pseudogene
CR383656.6	ENSG00000257672	NA	processed_pseudogene
CR383656.7	ENSG00000257721	NA	processed_pseudogene
CR383656.8	ENSG00000257731	NA	processed_pseudogene
CR383656.9	ENSG00000257825	NA	transcribed_processed_pseudogene
CR383658.1	ENSG00000215398	NA	transcribed_unprocessed_pseudogene
CR383658.2	ENSG00000257171	NA	transcribed_unprocessed_pseudogene
CR388202.1	ENSG00000236903	NA	lncRNA
CR388205.1	ENSG00000227025	NA	unprocessed_pseudogene
CR388205.2	ENSG00000273764	NA	misc_RNA
CR388205.3	ENSG00000274401	NA	misc_RNA
CR388205.4	ENSG00000275415	NA	misc_RNA
CR388215.1	ENSG00000227596	NA	lncRNA
CR388220.1	ENSG00000225114	NA	unprocessed_pseudogene
CR388220.2	ENSG00000226517	NA	unprocessed_pseudogene
CR388220.3	ENSG00000235536	NA	unprocessed_pseudogene
CR388229.1	ENSG00000228469	NA	lncRNA
CR388407.1	ENSG00000275606	NA	protein_coding
CR388415.1	ENSG00000227448	NA	lncRNA
CR388415.2	ENSG00000236771	NA	unprocessed_pseudogene
CR391992.1	ENSG00000229820	NA	processed_pseudogene
CR392000.1	ENSG00000279813	NA	TEC
CR392000.2	ENSG00000283769	NA	lncRNA
CR392039.1	ENSG00000264063	NA	miRNA
CR392039.2	ENSG00000279381	NA	processed_pseudogene
CR392039.3	ENSG00000279414	NA	processed_pseudogene
CR392039.4	ENSG00000279501	NA	lncRNA
CR392039.5	ENSG00000279720	NA	processed_pseudogene
CR392039.6	ENSG00000280436	NA	unprocessed_pseudogene
CR545473.1	ENSG00000248155	NA	unprocessed_pseudogene
CR547123.1	ENSG00000277403	NA	protein_coding
CR559946.1	ENSG00000227484	NA	lncRNA
CR559946.2	ENSG00000279182	NA	lncRNA
CR589904.1	ENSG00000276520	NA	processed_pseudogene
CR589904.2	ENSG00000286015	NA	protein_coding
CR753309.1	ENSG00000233240	NA	unprocessed_pseudogene
CR753509.1	ENSG00000232469	NA	unprocessed_pseudogene
CR753509.2	ENSG00000235273	NA	lncRNA
CR753651.1	ENSG00000235460	NA	lncRNA
CR753812.1	ENSG00000229501	NA	transcribed_processed_pseudogene
CR753812.2	ENSG00000234461	NA	lncRNA
CR753815.1	ENSG00000265138	NA	snoRNA
CR753818.1	ENSG00000233617	NA	unprocessed_pseudogene
CR753818.2	ENSG00000235458	NA	unprocessed_pseudogene
CR753841.1	ENSG00000234470	NA	processed_pseudogene
CR753841.2	ENSG00000235391	NA	processed_pseudogene
CR753842.1	ENSG00000258589	NA	protein_coding
CR753845.1	ENSG00000225512	NA	lncRNA
CR753845.2	ENSG00000269167	NA	protein_coding
CR753846.1	ENSG00000234331	102725019	lncRNA
CR753846.2	ENSG00000240684	NA	lncRNA
CR759281.1	ENSG00000235561	NA	processed_pseudogene
CR759747.1	ENSG00000285192	NA	lncRNA
CR759762.1	ENSG00000228921	NA	unprocessed_pseudogene
CR759763.1	ENSG00000223892	NA	unprocessed_pseudogene
CR759763.2	ENSG00000276594	NA	misc_RNA
CR759763.3	ENSG00000276640	NA	misc_RNA
CR759763.4	ENSG00000278347	NA	misc_RNA
CR759772.1	ENSG00000225629	NA	transcribed_unprocessed_pseudogene
CR759772.2	ENSG00000227132	NA	lncRNA
CR759784.1	ENSG00000233649	NA	lncRNA
CR759790.1	ENSG00000249663	NA	unprocessed_pseudogene
CR759798.1	ENSG00000237348	NA	lncRNA
CR759814.1	ENSG00000231710	NA	unprocessed_pseudogene
CR759815.1	ENSG00000226408	NA	lncRNA
CR759815.2	ENSG00000258002	NA	protein_coding
CR759828.1	ENSG00000228713	NA	unprocessed_pseudogene
CR759834.1	ENSG00000228698	NA	unprocessed_pseudogene
CR759834.2	ENSG00000233182	NA	unprocessed_pseudogene
CR759835.1	ENSG00000239675	NA	lncRNA
CR759837.1	ENSG00000235577	NA	unprocessed_pseudogene
CR759838.1	ENSG00000263517	NA	snoRNA
CR759848.1	ENSG00000226550	102725019	lncRNA
CR759890.1	ENSG00000229149	NA	processed_pseudogene
CR759913.1	ENSG00000234831	NA	unprocessed_pseudogene
CR759954.1	ENSG00000272793	NA	lncRNA
CR759957.1	ENSG00000241408	NA	lncRNA
CR759960.1	ENSG00000223798	NA	unprocessed_pseudogene
CR759960.2	ENSG00000273601	NA	misc_RNA
CR759960.3	ENSG00000275424	NA	misc_RNA
CR759960.4	ENSG00000276608	NA	misc_RNA
CR759964.1	ENSG00000228147	NA	lncRNA
CR759964.2	ENSG00000237108	NA	lncRNA
CR769767.1	ENSG00000232798	NA	processed_pseudogene
CR769775.1	ENSG00000276845	NA	unprocessed_pseudogene
CR769775.2	ENSG00000284471	NA	TEC
CR769776.1	ENSG00000224762	NA	processed_pseudogene
CR769776.2	ENSG00000229156	NA	processed_pseudogene
CR769776.3	ENSG00000285580	NA	lncRNA
CR774181.1	ENSG00000229040	NA	unprocessed_pseudogene
CR786580.1	ENSG00000225411	NA	lncRNA
CR788234.1	ENSG00000228202	NA	unprocessed_pseudogene
